Country,Player,Age,MP,Starts,Minutes,fullgmsplayed,Gls,Ast,G_PK,PK,PKatt,CrdY,CrdR,Gls_90,Ast_90,G_A_90,G_PK_90,G_A_PK_90
Morocco,Zakaria Aboukhlal,21,3,1,88,1.00,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Morocco,Adel Taarabt,32,1,1,69,0.80,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Morocco,Fayçal Fajr,33,5,0,80,0.90,0,1,0,0,0,0,0,0.00,1.13,1.13,0.00,1.13
Morocco,Munir,32,1,0,48,0.50,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Morocco,Achraf Bencharki,27,4,0,31,0.30,0,1,0,0,0,0,0,0.00,2.90,2.90,0.00,2.90
Morocco,Yahya Attiat Allah,26,1,0,10,0.10,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Morocco,Mohamed Chibi,29,1,0,9,0.10,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Morocco,Ahmed Reda Tagnaouti,25,0,0,,,,,,,,,,,,,,
Morocco,Squad Total,27,8,88,720,8.00,24,12,22,2,3,12,0,3.00,1.50,4.50,2.75,4.25
Morocco,Opponent Total,28,8,88,720,8.00,3,2,3,0,0,21,1,0.37,0.25,0.62,0.37,0.62
Netherlands,Memphis Depay,27,10,10,899,10.00,12,6,8,4,6,0,0,1.20,0.60,1.80,0.80,1.40
Netherlands,Frenkie de Jong,24,10,10,803,8.90,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Netherlands,Davy Klaassen,28,10,9,767,8.50,4,4,4,0,0,1,0,0.47,0.47,0.94,0.47,0.94
Netherlands,Daley Blind,31,9,9,764,8.50,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Netherlands,Georginio Wijnaldum,31,9,9,725,8.10,2,2,2,0,0,2,0,0.25,0.25,0.50,0.25,0.50
Netherlands,Denzel Dumfries,25,10,8,678,7.50,1,1,1,0,0,2,0,0.13,0.13,0.27,0.13,0.27
Netherlands,Steven Berghuis,30,8,8,598,6.60,2,3,2,0,0,0,0,0.30,0.45,0.75,0.30,0.75
Netherlands,Justin Bijlow,24,6,6,540,6.00,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Netherlands,Virgil van Dijk,30,6,6,540,6.00,1,0,1,0,0,1,0,0.17,0.00,0.17,0.17,0.17
Netherlands,Stefan de Vrij,29,6,6,539,6.00,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Netherlands,Matthijs de Ligt,22,6,5,451,5.00,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Netherlands,Tim Krul,33,3,3,270,3.00,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Netherlands,Owen Wijndal,22,3,3,261,2.90,0,2,0,0,0,0,0,0.00,0.69,0.69,0.00,0.69
Netherlands,Cody Gakpo,22,3,3,241,2.70,1,1,1,0,0,0,0,0.37,0.37,0.75,0.37,0.75
Netherlands,Donyell Malen,23,6,2,238,2.60,3,0,3,0,0,1,0,1.13,0.00,1.13,1.13,1.13
Netherlands,Steven Bergwijn,24,5,2,210,2.30,1,0,1,0,0,1,0,0.43,0.00,0.43,0.43,0.43
Netherlands,Arnaut Groeneveld,25,3,2,196,2.20,1,0,1,0,0,0,0,0.46,0.00,0.46,0.46,0.46
Netherlands,Luuk de Jong,31,3,2,187,2.10,3,0,3,0,0,1,0,1.44,0.00,1.44,1.44,1.44
Netherlands,Noa Lang,22,3,1,119,1.30,0,1,0,0,0,0,0,0.00,0.76,0.76,0.00,0.76
Netherlands,Guus Til,24,3,1,99,1.10,1,0,1,0,0,0,0,0.91,0.00,0.91,0.91,0.91
Netherlands,Marten de Roon,30,3,1,97,1.10,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Netherlands,Jasper Cillessen,32,1,1,90,1.00,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Netherlands,Tyrell Malacia,22,1,1,90,1.00,0,1,0,0,0,0,0,0.00,1.00,1.00,0.00,1.00
Netherlands,Jurrien Timber,20,1,1,89,1.00,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Netherlands,Kenny Tete,26,1,1,68,0.80,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Netherlands,Ryan Gravenberch,19,6,0,128,1.40,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Netherlands,Teun Koopmeiners,23,2,0,70,0.80,0,1,0,0,0,0,0,0.00,1.29,1.29,0.00,1.29
Netherlands,Wout Weghorst,29,2,0,46,0.50,0,1,0,0,0,0,0,0.00,1.96,1.96,0.00,1.96
Netherlands,Donny van de Beek,24,2,0,27,0.30,1,0,1,0,0,0,0,3.33,0.00,3.33,3.33,3.33
Netherlands,Ryan Babel,35,2,0,22,0.20,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Netherlands,Devyne Rensch,19,1,0,20,0.20,0,2,0,0,0,0,0,0.00,9.00,9.00,0.00,9.00
Netherlands,Calvin Stengs,23,2,0,17,0.20,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Netherlands,Patrick van Aanholt,31,1,0,9,0.10,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Netherlands,Nathan Aké,26,1,0,2,0.00,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Netherlands,Squad Total,28,10,110,900,10.00,33,25,29,4,6,13,0,3.30,2.50,5.80,2.90,5.40
Netherlands,Opponent Total,27,10,110,900,10.00,8,5,7,1,1,26,1,0.80,0.50,1.30,0.70,1.20
Poland,Wojciech Szczesny,31,10,10,855,9.50,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Poland,Robert Lewandowski,33,9,9,712,7.90,9,4,8,1,1,1,0,1.14,0.51,1.64,1.01,1.52
Poland,Jakub Moder,22,9,8,578,6.40,1,0,1,0,0,1,0,0.16,0.00,0.16,0.16,0.16
Poland,Kamil Glik,33,8,7,652,7.20,0,1,0,0,0,1,0,0.00,0.14,0.14,0.00,0.14
Poland,Jan Bednarek,25,7,7,629,7.00,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Poland,Grzegorz Krychowiak,32,8,7,624,6.90,1,1,1,0,0,2,0,0.14,0.14,0.29,0.14,0.29
Poland,Piotr Zielinski,27,7,6,555,6.20,1,2,1,0,0,0,0,0.16,0.32,0.49,0.16,0.49
Poland,Bartosz Bereszynski,29,8,6,477,5.30,0,1,0,0,0,1,0,0.00,0.19,0.19,0.00,0.19
Poland,Kamil Józwiak,23,8,5,533,5.90,2,2,2,0,0,0,0,0.34,0.34,0.68,0.34,0.68
Poland,Karol Swiderski,25,9,4,396,4.40,5,1,5,0,0,1,0,1.14,0.23,1.36,1.14,1.36
Poland,Karol Linetty,26,6,4,380,4.20,2,1,2,0,0,2,0,0.47,0.24,0.71,0.47,0.71
Poland,Maciej Rybus,32,6,4,337,3.70,0,1,0,0,0,0,0,0.00,0.27,0.27,0.00,0.27
Poland,Tymoteusz Puchacz,23,5,4,325,3.60,0,1,0,0,0,3,0,0.00,0.28,0.28,0.00,0.28
Poland,Michal Helik,26,6,4,302,3.40,0,2,0,0,0,1,0,0.00,0.60,0.60,0.00,0.60
Poland,Pawel Dawidowicz,26,5,3,360,4.00,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Poland,Krzysztof Piatek,26,6,3,333,3.70,2,0,2,0,0,0,0,0.54,0.00,0.54,0.54,0.54
Poland,Arkadiusz Milik,27,5,3,289,3.20,1,1,1,0,0,1,0,0.31,0.31,0.62,0.31,0.62
Poland,Adam Buksa,25,6,3,278,3.10,5,0,5,0,0,1,0,1.62,0.00,1.62,1.62,1.62
Poland,Tomasz Kedziora,27,3,3,270,3.00,1,0,1,0,0,1,0,0.33,0.00,0.33,0.33,0.33
Poland,Przemyslaw Frankowski,26,7,3,255,2.80,0,2,0,0,0,0,0,0.00,0.71,0.71,0.00,0.71
Poland,Mateusz Klich,31,4,3,243,2.70,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Poland,Kamil Piatkowski,21,2,2,180,2.00,0,1,0,0,0,0,0,0.00,0.50,0.50,0.00,0.50
Poland,Matty Cash,24,3,2,163,1.80,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Poland,Sebastian Szymanski,22,2,2,148,1.60,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Poland,Przemyslaw Placheta,23,3,1,129,1.40,0,1,0,0,0,0,0,0.00,0.70,0.70,0.00,0.70
Poland,Damian Szymanski,26,3,1,118,1.30,1,1,1,0,0,1,0,0.76,0.76,1.53,0.76,1.53
Poland,Kacper Kozlowski,18,2,1,108,1.20,0,1,0,0,0,0,0,0.00,0.83,0.83,0.00,0.83
Poland,Krystian Bielik,24,1,1,90,1.00,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Poland,Robert Gumny,23,1,1,90,1.00,0,1,0,0,0,0,0,0.00,1.00,1.00,0.00,1.00
Poland,Jakub Kaminski,19,1,1,90,1.00,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Poland,Arkadiusz Reca,26,2,1,83,0.90,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Poland,Lukasz Fabianski,36,1,1,56,0.60,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Poland,Jacek Góralski,29,1,1,45,0.50,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Poland,Lukasz Skorupski,30,1,0,45,0.50,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Poland,Bartosz Slisz,22,1,0,45,0.50,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Poland,Kamil Grosicki,33,3,0,43,0.50,0,1,0,0,0,0,0,0.00,2.09,2.09,0.00,2.09
Poland,Radoslaw Majecki,22,1,0,34,0.40,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Poland,Nicola Zalewski,20,1,0,25,0.30,0,1,0,0,0,0,0,0.00,3.60,3.60,0.00,3.60
Poland,Rafal Augustyniak,28,1,0,15,0.20,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Poland,Squad Total,28,11,121,990,11.00,31,27,30,1,1,24,0,2.82,2.45,5.27,2.73,5.18
Poland,Opponent Total,28,11,121,990,11.00,11,7,10,1,1,31,2,1.00,0.64,1.64,0.91,1.55
Portugal,Cristiano Ronaldo,36,9,9,810,9.00,6,1,4,2,3,2,0,0.67,0.11,0.78,0.44,0.56
Portugal,Bernardo Silva,27,9,9,728,8.10,1,4,1,0,0,0,0,0.12,0.49,0.62,0.12,0.62
Portugal,João Cancelo,27,8,8,692,7.70,0,2,0,0,0,3,0,0.00,0.26,0.26,0.00,0.26
Portugal,Bruno Fernandes,27,9,7,631,7.00,3,2,3,0,0,2,0,0.43,0.29,0.71,0.43,0.71
Portugal,Rúben Dias,24,7,7,630,7.00,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Portugal,Diogo Jota,25,7,7,545,6.10,5,2,5,0,0,2,0,0.83,0.33,1.16,0.83,1.16
Portugal,João Moutinho,35,8,6,477,5.30,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Portugal,Nuno Mendes,19,9,5,521,5.80,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Portugal,Rui Patrício,33,5,5,450,5.00,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Portugal,Danilo Pereira,30,5,5,449,5.00,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Portugal,Pepe,38,5,5,441,4.90,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00
Portugal,José Fonte,38,5,4,368,4.10,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Portugal,André Silva,26,6,4,356,4.00,1,0,1,0,0,0,0,0.25,0.00,0.25,0.25,0.25
Portugal,João Palhinha,26,8,4,333,3.70,2,0,2,0,0,1,0,0.54,0.00,0.54,0.54,0.54
Portugal,Anthony Lopes,31,3,3,270,3.00,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Portugal,Raphaël Guerreiro,28,3,3,218,2.40,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Portugal,Rúben Neves,24,5,2,246,2.70,0,1,0,0,0,0,0,0.00,0.37,0.37,0.00,0.37
Portugal,Renato Sanches,24,4,2,207,2.30,1,0,1,0,0,2,0,0.43,0.00,0.43,0.43,0.43
Portugal,Diogo Costa,22,2,2,180,2.00,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Portugal,Diogo Dalot,22,2,2,180,2.00,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Portugal,Otávio,26,3,2,175,1.90,1,1,1,0,0,0,0,0.51,0.51,1.03,0.51,1.03
Portugal,Pedro Neto,21,2,1,112,1.20,0,2,0,0,0,0,0,0.00,1.61,1.61,0.00,1.61
Portugal,João Félix,22,7,1,110,1.20,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Portugal,Rafa Silva,28,3,1,96,1.10,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Portugal,Domingos Duarte,26,1,1,90,1.00,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Portugal,Nélson Semedo,28,1,1,90,1.00,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Portugal,Cédric Soares,30,1,1,90,1.00,0,1,0,0,0,0,0,0.00,1.00,1.00,0.00,1.00
Portugal,Gonçalo Guedes,25,4,1,88,1.00,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Portugal,Sérgio Oliveira,29,3,1,76,0.80,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Portugal,Matheus Nunes,23,4,1,74,0.80,1,0,1,0,0,0,0,1.22,0.00,1.22,1.22,1.22
Portugal,João Mário,29,3,0,68,0.80,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Portugal,Rafael Leão,22,4,0,63,0.70,0,1,0,0,0,0,0,0.00,1.43,1.43,0.00,1.43
Portugal,William Carvalho,29,2,0,26,0.30,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Portugal,Vitinha,21,1,0,1,0.00,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Portugal,Squad Total,29,10,110,900,10.00,21,17,19,2,3,21,1,2.10,1.70,3.80,1.90,3.60
Portugal,Opponent Total,27,10,110,900,10.00,7,7,7,0,1,26,2,0.70,0.70,1.40,0.70,1.40
Qatar,Almoez Ali,25,8,8,708,7.90,6,2,5,1,1,1,0,0.76,0.25,1.02,0.64,0.89
Qatar,Boualem Khoukhi,31,8,8,703,7.80,1,1,1,0,0,1,0,0.13,0.13,0.26,0.13,0.26
Qatar,Hassan Al-Haydos,31,8,8,648,7.20,2,0,1,1,2,1,0,0.28,0.00,0.28,0.14,0.14
Qatar,Saad Al Sheeb,31,7,7,630,7.00,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Qatar,Abdelkarim Hassan,28,7,7,611,6.80,1,1,1,0,0,1,0,0.15,0.15,0.29,0.15,0.29
Qatar,Abdulaziz Hatem,31,7,7,584,6.50,2,1,2,0,0,0,0,0.31,0.15,0.46,0.31,0.46
Qatar,Karim Boudiaf,31,7,6,481,5.30,1,0,1,0,0,0,0,0.19,0.00,0.19,0.19,0.19
Qatar,Yusuf Abdurisag,22,7,6,427,4.70,1,2,1,0,0,0,0,0.21,0.42,0.63,0.21,0.63
Qatar,Bassam Al Rawi,24,6,5,497,5.50,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Qatar,Tarek Salman,24,5,5,450,5.00,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Qatar,Akram Afif,25,6,4,386,4.30,4,3,3,1,1,1,0,0.93,0.70,1.63,0.70,1.40
Qatar,Ró-Ró,31,4,4,360,4.00,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Qatar,Musaab Khidir,29,5,4,315,3.50,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Qatar,Assim Madibo,25,2,2,180,2.00,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Qatar,Mohammed Muntari,28,3,2,161,1.80,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Qatar,Ahmed Alaaeldin,29,5,1,121,1.30,0,1,0,0,0,0,0,0.00,0.74,0.74,0.00,0.74
Qatar,Salem Al Hajri,25,3,1,120,1.30,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Qatar,Mohammed Waad,22,2,1,104,1.20,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Qatar,Meshaal Barsham,23,1,1,90,1.00,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Qatar,Fahad Al-Abdulrahman,26,1,1,79,0.90,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Qatar,Ismail Mohamad,31,4,0,98,1.10,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Qatar,Abdullah Abdulsalam,24,3,0,80,0.90,0,1,0,0,0,0,0,0.00,1.13,1.13,0.00,1.13
Qatar,Homam Elamin,22,3,0,33,0.40,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Qatar,Moayad Hassan,30,1,0,26,0.30,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Qatar,Ahmed Fathy,29,1,0,17,0.20,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Qatar,Ali Afif,34,1,0,11,0.10,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Qatar,Squad Total,28,8,88,720,8.00,18,12,15,3,4,9,0,2.25,1.50,3.75,1.87,3.38
Qatar,Opponent Total,28,8,88,720,8.00,1,0,1,0,1,8,1,0.12,0.00,0.12,0.12,0.12
Saudi Arabia,Yasser Al-Shahrani,29,15,15,1341,14.90,2,0,2,0,0,1,0,0.13,0.00,0.13,0.13,0.13
Saudi Arabia,Mohammed Al-Owais,30,15,15,1328,14.80,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Saudi Arabia,Salman Al-Faraj,32,14,14,1258,14.00,4,1,3,1,1,2,0,0.29,0.07,0.36,0.21,0.29
Saudi Arabia,Salem Al-Dawsari,30,13,13,1168,13.00,7,1,4,3,3,2,0,0.54,0.08,0.62,0.31,0.39
Saudi Arabia,Fahad Al Muwallad,27,13,13,1084,12.00,4,3,4,0,0,2,0,0.33,0.25,0.58,0.33,0.58
Saudi Arabia,Abdulellah Al-Malki,27,13,12,983,10.90,0,1,0,0,0,4,0,0.00,0.09,0.09,0.00,0.09
Saudi Arabia,Mohamed Kanno,27,11,10,953,10.60,0,1,0,0,0,0,0,0.00,0.09,0.09,0.00,0.09
Saudi Arabia,Abdulelah Al-Amri,25,10,10,900,10.00,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Saudi Arabia,Abdullah Madu,28,10,10,874,9.70,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Saudi Arabia,Sultan Al-Ghanam,27,10,10,872,9.70,0,3,0,0,0,1,0,0.00,0.31,0.31,0.00,0.31
Saudi Arabia,Saleh Al-Shehri,28,13,9,765,8.50,7,2,6,1,1,0,0,0.82,0.24,1.06,0.71,0.94
Saudi Arabia,Mohammed Al-Breik,29,9,7,604,6.70,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Saudi Arabia,Abdullah Otayf,29,7,7,526,5.80,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Saudi Arabia,Ali Al-Bulaihi,32,10,6,559,6.20,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Saudi Arabia,Hattan Bahebri,29,8,6,545,6.10,1,0,1,0,0,1,0,0.17,0.00,0.17,0.17,0.17
Saudi Arabia,Firas Al-Buraikan,21,12,5,540,6.00,3,0,3,0,0,0,0,0.50,0.00,0.50,0.50,0.50
Saudi Arabia,Abdullah Al Hamdan,22,8,4,321,3.60,1,2,1,0,1,0,0,0.28,0.56,0.84,0.28,0.84
Saudi Arabia,Sami Al-Najei,24,9,3,325,3.60,2,0,2,0,0,0,0,0.55,0.00,0.55,0.55,0.55
Saudi Arabia,Ziyad Al-Sahafi,27,5,3,274,3.00,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Saudi Arabia,Hassan Al Tambakti,22,4,3,260,2.90,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Saudi Arabia,Yahya Al-Shehri,31,3,3,215,2.40,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Saudi Arabia,Abdulfattah Asiri,27,3,2,224,2.50,2,0,2,0,0,0,0,0.80,0.00,0.80,0.80,0.80
Saudi Arabia,Mohammed Al-Khabrani,28,3,2,190,2.10,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Saudi Arabia,Nasser Al-Dawsari,23,3,2,185,2.10,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Saudi Arabia,Mohammed Al Yami,24,2,2,180,2.00,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Saudi Arabia,Abdulrahman Ghareeb,24,3,2,141,1.60,0,1,0,0,0,0,0,0.00,0.64,0.64,0.00,0.64
Saudi Arabia,Ali Al Hassan,24,6,2,112,1.20,1,0,1,0,0,0,0,0.80,0.00,0.80,0.80,0.80
Saudi Arabia,Abdullah Al-Khaibari,25,4,1,182,2.00,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Saudi Arabia,Saud Abdulhamid,22,7,1,175,1.90,0,1,0,0,0,1,0,0.00,0.51,0.51,0.00,0.51
Saudi Arabia,Ahmed Sharahili,27,2,1,115,1.30,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Saudi Arabia,Omar Hawsawi,36,1,1,90,1.00,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Saudi Arabia,Abdullah Al-Mayouf,35,1,1,90,1.00,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Saudi Arabia,Hamdan Al-Shamrani,25,1,1,90,1.00,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Saudi Arabia,Ali Al Asmari,25,3,1,50,0.60,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Saudi Arabia,Khaled Al-Sumairi,25,1,1,45,0.50,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Saudi Arabia,Abdulaziz Al-Bishi,27,5,0,92,1.00,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Saudi Arabia,Khalid Al Ghannam,21,2,0,32,0.40,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Saudi Arabia,Mohammed Al-Kwikbi,27,3,0,24,0.30,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Saudi Arabia,Fawaz Al-Qarni,29,1,0,22,0.20,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Saudi Arabia,Haroune Camara,24,1,0,21,0.20,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Saudi Arabia,Nawaf Al Abed,32,1,0,19,0.20,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Saudi Arabia,Aiman Salem,20,2,0,19,0.20,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Saudi Arabia,Abdulrahman Al-Aboud,26,1,0,16,0.20,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Saudi Arabia,Abdurahman Al-Dossari,24,1,0,11,0.10,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Saudi Arabia,Squad Total,28,18,198,1620,18.00,34,16,29,5,6,21,0,1.89,0.89,2.78,1.61,2.50
Saudi Arabia,Opponent Total,28,18,198,1620,18.00,10,3,8,2,2,29,1,0.56,0.17,0.72,0.44,0.61
Senegal,Kalidou Koulibaly,30,8,8,750,8.30,0,2,0,0,0,1,0,0.00,0.24,0.24,0.00,0.24
Senegal,Ismaila Sarr,23,8,8,744,8.30,3,1,3,0,0,1,0,0.36,0.12,0.48,0.36,0.48
Senegal,Idrissa Gana Gueye,32,8,8,711,7.90,1,0,1,0,0,1,0,0.13,0.00,0.13,0.13,0.13
Senegal,Saliou Ciss,32,8,7,666,7.40,0,3,0,0,0,0,0,0.00,0.41,0.41,0.00,0.41
Senegal,Edouard Mendy,29,7,7,660,7.30,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Senegal,Sadio Mané,29,7,7,599,6.70,3,4,2,1,1,1,0,0.45,0.60,1.05,0.30,0.90
Senegal,Bouna Sarr,30,6,6,517,5.70,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Senegal,Cheikhou Kouyaté,32,6,5,449,5.00,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Senegal,Abdou Diallo,25,5,5,373,4.10,1,0,1,0,0,1,0,0.24,0.00,0.24,0.24,0.24
Senegal,Boulaye Dia,25,5,4,354,3.90,2,1,2,0,0,0,0,0.51,0.25,0.76,0.51,0.76
Senegal,Famara Diedhiou,29,5,4,304,3.40,4,0,4,0,0,0,0,1.18,0.00,1.18,1.18,1.18
Senegal,Pape Abou Cisse,26,4,3,355,3.90,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Senegal,Nampalys Mendy,29,6,3,300,3.30,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Senegal,Krepin Diatta,22,4,3,244,2.70,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Senegal,Ibrahima Mbaye,27,2,2,161,1.80,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Senegal,Habib Diallo,26,4,1,129,1.40,1,1,1,0,0,0,0,0.70,0.70,1.40,0.70,1.40
Senegal,Youssouf Sabaly,28,1,1,120,1.30,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Senegal,Keita Baldé,26,2,1,108,1.20,1,0,1,0,0,0,0,0.83,0.00,0.83,0.83,0.83
Senegal,Joseph Lopy,29,2,1,108,1.20,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Senegal,Pape Matar Sarr,19,3,1,92,1.00,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Senegal,Alfred Gomis,28,1,1,90,1.00,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Senegal,Fodé Ballo-Touré,25,4,1,88,1.00,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Senegal,Abdallah Sima,20,2,1,69,0.80,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Senegal,Bamba Dieng,21,6,0,160,1.80,0,1,0,0,0,1,0,0.00,0.56,0.56,0.00,0.56
Senegal,Pape Gueye,23,3,0,74,0.80,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Senegal,El Hadji Moutarou Baldé,28,2,0,19,0.20,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Senegal,Moustapha Name,26,2,0,4,0.00,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Senegal,Abdoulaye Seck,29,1,0,2,0.00,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
